SampleID,Type,'S5_18','ABS_6','Acidobacteria_class','Acidobacteria_5','Aconoidasida','Actinobacteria_class','Actinopterygii','Agaricomycetes','Alphaproteobacteria','Amphibia','Anaerolineae','Andreaeopsida','Anthocerotopsida','Anthozoa','Appendicularia','Aquificae_class','Arachnida','Archaeoglobi','Ascidiacea','Aves','Bacillariophyceae','Bacilli','Bacteroidia','Bangiophyceae','Betaproteobacteria','Bivalvia','Bljii12','Brachyspirae','Branchiopoda','Bryopsida','C2','CH21','CL500_48','Chlamydiae_class','Chloracidobacteria','Chlorobia','Chloroflexi_class','Chlorophyceae','Chondrichthyes','Chromadorea','Chrysiogenetes_class','Chytridiomycetes','Clostridia','Coccidia','Coniferopsida','Coscinodiscophyceae','Cryptophyta','Cycadopsida','Cytophagia','Deferribacteres_class','Dehalococcoidetes','Deinococci','Deltaproteobacteria','Dictyoglomia','Dinophyceae','Dothideomycetes','Echinoidea','Ellipura','Elusimicrobia_class','Enoplea','Enteropneusta','Epsilonproteobacteria','Erysipelotrichi','Eurotiomycetes','Exobasidiomycetes','FFCH393','Fibrobacteres_class','Flavobacteria','Fusobacteria_class','Gammaproteobacteria','Gemmatimonadetes_class','Ginkgoopsida','Glaucocystophyceae','Gloeobacteria','Halobacteria','Haplomitriopsida','Heterolobosea','Hirudinida','Holophagae','Hydrozoa','Ichthyosporea','Insecta','Isoetopsida','JG37_AG_4','Jungermanniopsida','Klebsormidiophyceae','Ktedonobacteria','Lecanoromycetes','Lentisphaerae_class','Leotiomycetes','Leptospirae','Liliopsida','Litostomatea','Lycopodiopsida','ML615J_28','Malacostraca','Mammalia','Maxillopoda','Methanobacteria','Methanococci','Methanomicrobia','Methanopyri','Mollicutes','Negativicutes','Neocallimastigomycetes','Nitrospira_class','Oligohymenophorea','Ophioglossopsida','Opitutae','PRR_11','PRR_12','Pelagophyceae','Pezizomycetes','Phycisphaerae','Planctomycea','Planctomycetacia','Polychaeta','Polypodiopsida','Polytrichopsida','Prasinophyceae','RB25','S15B_MN24','SJA_176','SJA_28','SOGA31','Saccharomycetes','Schizosaccharomycetes','Solibacteres','Sordariomycetes','Spartobacteria','Sphingobacteria','Spirochaetes_class','Sva0725','Synergistia','TK17','TM7_1','TM7_3','Taphrinomycetes','Thaumarchaeota','Thermococci','Thermomicrobia','Thermomicrobia_class','Thermoplasmata','Thermoprotei','Thermotogae_class','Trebouxiophyceae','Trematoda','Tremellomycetes','Ulvophyceae','Ustilaginomycetes','Verrucomicrobiae','Wallemiomycetes','YS2','ZB1','Zetaproteobacteria','Zygnemophyceae','agg27','iii1_8','mle1_12','unclassified_derivedfromAcidobacteria','unclassified_derivedfromArchaea','unclassified_derivedfromAscomycota','unclassified_derivedfromBacteria','unclassified_derivedfromBacteroidetes','unclassified_derivedfromBasidiomycota','unclassified_derivedfromCandidatusPoribacteria','unclassified_derivedfromChloroflexi','unclassified_derivedfromChlorophyta','unclassified_derivedfromChordata','unclassified_derivedfromCrenarchaeota','unclassified_derivedfromCyanobacteria','unclassified_derivedfromElusimicrobia','unclassified_derivedfromEuglenida','unclassified_derivedfromEukaryota','unclassified_derivedfromEuryarchaeota','unclassified_derivedfromEustigmatophyceae','unclassified_derivedfromFirmicutes','unclassified_derivedfromFungi','unclassified_derivedfromKorarchaeota','unclassified_derivedfromLentisphaerae','unclassified_derivedfromMicrosporidia','unclassified_derivedfromNanoarchaeota','unclassified_derivedfromPhaeophyceae','unclassified_derivedfromPlacozoa','unclassified_derivedfromProteobacteria','unclassified_derivedfromStreptophyta','unclassified_derivedfromSynergistetes','unclassified_derivedfromThaumarchaeota','unclassified_derivedfromVerrucomicrobia','unclassified_derivedfromViruses','unclassified_derivedfromothersequences','unclassified_derivedfromunclassifiedsequences','vadinHA49'
'000005063.1131626',year,0,0,0,0,0,0.111611193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005547415,0.245935385,0,3.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589177308,0,0,0,0,0,0,0,0,0,0.000802456,0,0,0,0,0,0,0,0,0,0.003349382,0,0,0,0,0,3.49E-05,0.041727723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006741.1131842',year,0,0,0,0,0,0.019167081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001987084,0.214563669,0,0.007741348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748344097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004595132,0,0,0,0,4.14E-05,8.28E-05,0.00273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005887.1131750',year,0,0,0,0,0,0.050895532,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.005290331,0.296895914,0,0.000350564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631334056,0,0,0,0,0,0,0,0,0,0.001912168,0,0,0,0,0,0,0,0,0.003378163,0.00474855,0,0,0,0,0,0,0.005130983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003046.1131658',year,0,0,0,0,0,0.003560931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018709021,0.310648881,0,0.002260909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642324214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639159,0,0,0,0,0,0,0.014017635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006726204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005971.1131880',year,0,0,0,0,0,0.025582124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156781873,0.004072256,0,0.000156625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798579931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006630469,0,0,0,0,0,0,0.007152553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001208.1131782',year,0,0,0,0,0,0.003129574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001615264,0.550906062,0,0.005047701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247943062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189692595,0,0,0,0,5.05E-05,0,0.001615264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006050.1131603',year,0,0,0,0,0,0.010747465,0,0,0.00018216,0,0,0,0,0,0,0,0,0,0,0,0,0.019005404,0.053494444,0,0.000364321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074625053,0,0,0,0,0,0,0,0,0,0.000850082,0,0,0,0,0,0,0,0,0,0.001275123,0,0,0,0,0,0,0.793369361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001032242,0,0,0,0.044750744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005703.1131535',year,0,0,0,0,0,0.010286864,0,0,0.000681464,0,0,0,0,0,0,0,0,0,0,0,0,0.000584112,0.465147975,0,0.025603583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348909657,0,0,0,0,0,0,0,0,0,0.006814642,0,0,0,0,0,0,0,0,0.002239097,0.003407321,0,0,0,0,0,0.000129803,0.008404725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123377466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000007139.1131933',year,0,0,0,0,0,0.004972875,0,0,0.002175633,0,0,0,0,0,0,0,0,0,0,0,0,0.000565099,0.269072107,0,0.006329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327927215,0,0,0,0,0,0,0,0,0,0.002768987,0,0,0,0,0,0,0,0,0,0.006385624,0,0,0,0,0,0,0.353780515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791139,0,0,0,0,0,0.001073689,0,0,0,0.00011302,0,0,0,0.016952984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-05,0,0,5.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004153481,0,0.002825497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001618.1131787',year,0,0,0,0,0,0.002458779,0,0,0.001398129,0,0,0,0,0,0,0,0,0,0,0,0,0.001735609,0.382653553,0,0.011185035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165316749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64E-05,0.00462829,0,0,0,0,0,0.012149262,0.41837817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002793.1131616',year,0,0,0,0,0,0.001325732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060387114,0.084250298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038247382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132573,0,0,0,0,0,0,0.815325467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004878.1131665',year,0,0,0,0,0,0.031219512,0,0,0.000108401,0,0,0,0,0,0,0,0,0,0,0,0,0.011165312,0.00303523,0,0.000108401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052845528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011056911,0,0,0,0,5.42E-05,0,0.890352304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005839.1131898',year,0,0,0,0,0,0.0017208,0,0,3.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00053775,0.527927153,0,0.007600201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429841543,0,0,0,0,0,0,0,0,0,0.00211515,0,0,0,0,0,0,0,0,3.59E-05,0.004302,0,0,0,0,0,0,0.0008604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024987452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002958.1131837',year,0,0,0,0,0,0.008428899,0,0,0.000114679,0,0,0,0,0,0,0,0,0,0,0,0,0.008772936,0.219323394,0,0.000114679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226662844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023795872,0,0,0,0,0,0,0.510607798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002006881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003537.1131639',year,0,0,0,0,0,0.005244688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004820485,0.399714627,0,0.003933516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446608307,0,0,0,0,0,0,0,0,0,0.022444179,0,0,0,0,0,0,0,0,0.001581119,0.008021287,0,0,0,0,0,0,0.09131927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000809842,0,0,0,0.013188847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001851066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006942.1131824',year,0,0,0,0,0,0.008258528,0,0,0.008155937,0,0,0,0,0,0,0,0,0,0,0,0,0.003077712,0.047088997,0,0.00010259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010977174,0,0,0,0,0,0,0.899102334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003898435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004076.1131909',year,0,0,0,0,0,0.004043601,0,0,0.001992499,0,0,0,0,0,0,0,0,0,0,0,0,0.045300047,0.054559306,0,0.000468823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212787154,0,0,0,0,0,0,0,0,0,0.002051102,0,0,0,0,0,0,0,0,0,0.003691983,0,0,0,0,0.000117206,0,0.670710267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001699484,0,0,0,0.000879044,0,0,0,0.000527426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351617,0,0.00041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001862.1131790',year,0,0,0,0,0,0.004943986,0,0,5.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.181770368,0.01683059,0,0.00178825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767211908,0,0,0,0,0,0,0,0,0,0.000210382,0,0,0,0,0,0,0,0,0,0.010413927,0,0,0,0,5.26E-05,5.26E-05,0.010571714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002524588,0,0,0,0.002471993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047336,0,0.000368169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005026.1130493',year,0,0,0,0,0,0.033900507,0,0,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00519548,0.356280036,0,0.003766723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297960774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003052344,0,0,0,0,0,0,0.299324588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003894.1130487',year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009021.1130097',year,0,0,0,0,0,0.002177037,0,0,0.000130622,0,0,0,0,0,0,0,0,0,0,0,0,0.000914355,0.516784952,0,0.012452649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115644185,0,0,0,0,0,0,0,0,0,0.000478948,0,0,0,0,0,0,0,0,4.35E-05,0.00239474,0,0,0,0,0,8.71E-05,0.348761266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006044.1130160',year,0,0,0,0,0,0.000739247,0,0,6.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.003225806,0.174462366,0,0.001747312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103629032,0,0,0,0,0,0,0,0,0,0.006854839,0,0,0,0,0,0,0,0,0,0.00141129,0,0,0,0,6.72E-05,0.000806452,0.706922043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002801.1130261',year,0,0,0,0,0,0.001802176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002876551,0.429715117,0,0.00665419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519477369,0,0,0,0,0,0,0,0,0,0.001594233,0,0,0,0,0,0,0,0,0,0.01105566,0,0,0,0,0,3.47E-05,0.01933874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47E-05,0,0,0,0.000277258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006758162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003956.1130098',year,0,0,0,0,0,0.351025725,0,0,0.003777271,0,0,0,0,0,0,0,0,0,0,0,0,0.027613155,0.084662976,0,0.009247802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460240964,0,0,0,0,0,0,0,0,0.000390752,0,0,0,0,0,0,0,0,0,0.001302507,0.001888636,0,0,0,0,0,0.005275155,0.052751547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005697.1130074',year,0,0,0,0,0,0.001388091,0,0,0.011344055,0,0,0,0,0,0,0,0,0,0,0,0,0.003589891,0.318495118,0,0.001723148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222525369,0,0,0,0,0,0,0,0,0,0.001148765,0,0,0,0,0,0,0,0,9.57E-05,0.001962474,0,0,0,0,9.57E-05,4.79E-05,0.415470036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143596,0,0,0,0,0,0,0,0,0,0.000478652,0,0,0,0.019911928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001388091,0,0.000143596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003411.1130043',year,0,0,0,0,0,0.001288764,0,0,0.000241643,0,0,0,0,0,0,0,0,0,0,0,0,0.00072493,0.109303262,0,8.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167297624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05E-05,0,0,0,0,0,0,0.720821587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006097.1130133',year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
