"id","deleted","project_id","mgrast_metagenome_id","name","bp_count","sequence_count","assigned_read_count","abundances_inputted","cazy_generated"
1597,0,9,4489385.3,"Amz5chldF2.418405",219283689,2237087,1311004,1,1
1595,0,9,4489387.3,"Amz5eldF.418421",245701703,2496122,948933,1,1
1593,0,9,4489389.3,"Amz6chldM.418668",278250216,2845170,2119247,1,1
1591,0,9,4489391.3,"Amz6eldM.418356",201171898,2057311,1046071,1,1
1589,0,9,4489393.3,"Amz7adltF.418395",172971358,1762135,742999,1,1
1587,0,9,4489395.3,"Amz9baby.418635",202675137,2162783,1931054,1,1
1585,0,9,4489397.3,"AmzC10adltF2.418591",216165804,2232590,1592557,1,1
1584,0,9,4489398.3,"AmzC11adltF1.418359",181564958,1876740,1363428,1,1
1583,0,9,4489399.3,"AmzC11adltF2.418843",159242863,1624827,1154738,1,1
1582,0,9,4489400.3,"AmzC11adltF3.418391",106456149,1091637,757332,1,1
1580,0,9,4489402.3,"AmzC12chldM.418512",235295081,2404081,1393303,1,1
1578,0,9,4489404.3,"AmzC14infF.418354",252458706,2573849,2337939,1,1
1576,0,9,4489406.3,"AmzC16chldM.418509",173504959,1799695,1508768,1,1
1574,0,9,4489408.3,"AmzC18chldM.418443",203606867,2055872,1807748,1,1
1572,0,9,4489410.3,"AmzC1babyF1.418864",163326920,1663722,1502154,1,1
1570,0,9,4489412.3,"AmzC20chldM.418602",259033164,2597058,1872729,1,1
1568,0,9,4489414.3,"AmzC22chldM.418704",70640345,726690,438457,1,1
1566,0,9,4489416.3,"AmzC24chldM.418746",125843604,1295475,960575,1,1
1564,0,9,4489418.3,"AmzC26chldF.418710",221675350,2272370,1781446,1,1
1562,0,9,4489420.3,"AmzC28chldM.418506",89321391,922687,671172,1,1
1560,0,9,4489422.3,"AmzC2adltF.418621",126855697,1301214,866565,1,1
1558,0,9,4489424.3,"AmzC2chldM1.418776",93058907,957187,630687,1,1
1556,0,9,4489426.3,"AmzC30adltF.418737",61184254,630864,507636,1,1
1554,0,9,4489428.3,"AmzC32adltF.418671",117393504,1205741,940841,1,1
1552,0,9,4489430.3,"AmzC3adltF.418561",250182989,2568571,1318337,1,1
1550,0,9,4489432.3,"AmzC3babyF.418526",129924280,1373304,1272213,1,1
1548,0,9,4489434.3,"AmzC4adltF.418372",132509514,1363434,1023912,1,1
1546,0,9,4489436.3,"AmzC4chldM.418557",171709921,1721157,1380091,1,1
1544,0,9,4489438.3,"AmzC5chldF.418839",130587530,1382437,1290141,1,1
1542,0,9,4489440.3,"AmzC6adltF.418525",176394265,1824070,1337820,1,1
1540,0,9,4489442.3,"AmzC6chldM2.418719",82813343,846011,447449,1,1
1538,0,9,4489444.3,"AmzC7chldM.418599",313271461,3185923,1955430,1,1
1536,0,9,4489446.3,"AmzC8chldF.418522",165520388,1703375,1372016,1,1
1534,0,9,4489448.3,"AmzC9adltM.418480",65672874,676850,454021,1,1
1532,0,9,4489450.3,"F3T2pre4.418583",216651326,2176955,1565403,1,1
1530,0,9,4489452.3,"F4T2pre4.418418",213981487,2163079,1951275,1,1
1529,0,9,4489453.3,"TS1.418828",237201332,2418191,1569711,1,1
1527,0,9,4489455.3,"TS110.418428",244336679,2516656,1887572,1,1
1525,0,9,4489458.3,"TS127.418550",249135268,2560506,1475534,1,1
1523,0,9,4489460.3,"TS129.418618",260527646,2695008,2157097,1,1
1521,0,9,4489462.3,"TS14.418541",152161823,1554217,1308334,1,1
1519,0,9,4489464.3,"TS163.418636",225901850,2321029,1922358,1,1
1517,0,9,4489466.3,"TS165.418862",220289255,2260344,1383066,1,1
1515,0,9,4489468.3,"TS185.418675",237234797,2439673,1903044,1,1
1513,0,9,4489470.3,"TS193.418750",250318899,2576049,2006968,1,1
1511,0,9,4489472.3,"TS195.418848",268073518,2741994,2187395,1,1
1510,0,9,4489473.3,"TS2.418517",178213179,1823337,1126290,1,1
1508,0,9,4489476.3,"TS26.418393",189819756,1922089,1437544,1,1
1498,0,9,4489486.3,"USBldAdlt6.418795",202491729,2031217,1706483,1,1
1496,0,9,4489488.3,"USBldChld2.418414",217167575,2175566,1823579,1,1
1494,0,9,4489490.3,"USBldChld5.418733",185827658,1865011,1521481,1,1
1492,0,9,4489492.3,"USBldChld8.418589",235192863,2366021,2012056,1,1
1490,0,9,4489494.3,"USchp11Child.418850",206640131,2069671,1601586,1,1
1488,0,9,4489496.3,"USchp18Mom.418783",165698524,1679283,1495978,1,1
1486,0,9,4489498.3,"USchp1Mom.418814",213720046,2180264,1842093,1,1
1484,0,9,4489500.3,"USchp25Mom.418780",169220991,1699814,1474181,1,1
1482,0,9,4489502.3,"USchp33ChildB.418578",225908209,2259344,1926091,1,1
1480,0,9,4489504.3,"USchp35Child.418784",240018961,2445433,2005539,1,1
1478,0,9,4489506.3,"USchp36Infant.418576",252918352,2596283,2250345,1,1
1476,0,9,4489508.3,"USchp3Child.418614",189442675,1913820,1598630,1,1
1474,0,9,4489510.3,"USchp41Infant.418542",163467576,1649038,1592238,1,1
1472,0,9,4489512.3,"USchp4Infant.418833",231723718,2340162,1893368,1,1
